"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Sentences";"Words";"Audience_age";"Audience_level";"Audience_size";"Full context";"Example source"
"";"еН";"";"Не";" ";"беда, конечно, ― можно попробовать еще раз. ";"Анна Тоом. Представления с участием зрителей // «Знание ― сила», 1987";"Анна Тоом";"";"Представления с участием зрителей";"1987";"учебно-научная | нехудожественная";"статья";"наука и технологии | психология";"«Знание ― сила»";"1987";"журнал";"омонимия не снята";"196";"2292";"н-возраст";"н-уровень";"большая";"Не беда, конечно, ― можно попробовать еще раз. ";"41694:104:0"
" И";"ен";"И ";"не";" ";"беда, если на одного такого в";"А. С. Черняев. Дневник (1987)";"А. С. Черняев";"1921";"Дневник";"1987";"публицистика";"дневник, записные книжки";"частная жизнь | политика и общественная жизнь";"Черняев А.С. 1991 год: Дневник. М.: ТЕРРА, Республика, 1997.";"1997";"книга";"омонимия не снята";"3913";"33976";"н-возраст";"н-уровень";"личная";"И не беда, если на одного такого в руководстве ЦК станет меньше. ";"20122:2665:1"
"";"еН";"";"Не";" ";"беда, если решения будут неверные. ";"Читатель сообщает, спрашивает, спорит // «Знание ― сила», 1987";"коллективный";"";"Читатель сообщает, спрашивает, спорит";"1987";"учебно-научная | нехудожественная";"письмо";"наука и технологии";"«Знание ― сила»";"1987";"журнал";"омонимия не снята";"88";"1463";"н-возраст";"н-уровень";"очень большая";"Не беда, если решения будут неверные. ";"40140:85:0"
" оН";"ен";"Но ";"не";" ";"беда… скоро денег у нас будет";"Феликс Кривин. Хвост павлина (1981-1987)";"Феликс Кривин";"1928";"Хвост павлина";"1981-1987";"художественная";"миниатюра";"";"Ф. Кривин. Хвост павлина";"1988";"книга";"омонимия не снята";"1419";"13649";"н-возраст";"н-уровень";"большая";"Но не беда… скоро денег у нас будет во множестве… ";"23184:1164:1"
" ,егород в ястиндзопирп отк илсе ,он";"ен";"но, если кто припозднится в дороге, ";"не";" ";"беда: в любой деревне можно зайти";"В. Ф. Барашков. А как у вас говорят? (1986)";"В. Ф. Барашков";"1926";"А как у вас говорят?";"1986";"учебно-научная | нехудожественная";"монография";"наука и технологии | филология";"В. Ф. Барашков. А как у вас говорят? Книга для учащихся";"1986";"книга";"омонимия не снята";"1959";"24936";"н-возраст";"н-уровень";"большая";"Ночи в эту пору темные, но, если кто припозднится в дороге, не беда: в любой деревне можно зайти в овин, отдохнуть и побеседовать с каким-нибудь старичком. ";"42096:809:11"
"";"еН";"";"Не";" ";"беда, Настенька, что тебе не удалось";"Юрий Вяземский. Про девочку Настю и злую Невидимку (1986)";"Юрий Вяземский";"1951";"Про девочку Настю и злую Невидимку";"1986";"художественная";"сказка";"";"Ю. Вяземский. Про девочку Настю и злую Невидимку";"1986";"книга";"омонимия не снята";"400";"3838";"детский";"н-уровень";"очень большая";"Не беда, Настенька, что тебе не удалось накормить меня, ― сказала золотистая девочка. ";"24639:226:0"
" ― илинар янем отч ,оТ«  :лазакс ежкат";"ен";"также сказал:  «То, что меня ранили ― ";"не";" ";"беда, а вот они, ― он показал";"Г. А.  Киреев. Дневник (1986) // Киреев Г. Кандагарский дневник // Персональный сайт Г. Киреева";"Г. А.  Киреев";"1956";"Дневник";"1986";"бытовая | нехудожественная";"дневник, записные книжки";"политика и общественная жизнь | частная жизнь | армия и вооруженные конфликты";"Киреев Г. Кандагарский дневник // Персональный сайт Г. Киреева";"";"электронное издание";"омонимия не снята";"2241";"20760";"н-возраст";"н-уровень";"личная";"Потом он также сказал:  «То, что меня ранили ― не беда, а вот они, ― он показал на наших раненых ― не должны гибнуть. ";"20634:1191:8"
" отэ оН";"ен";"Но это ";"не";" ";"беда, ничего страшного не случится: лягушка";"И. И. Акимушкин. Проблемы этологии (1985)";"И. И. Акимушкин";"1929";"Проблемы этологии";"1985";"учебно-научная";"монография";"наука и технологии | биология";"«Проблемы этологии», М.: «Молодая гвардия», 1985";"1985";"книга";"омонимия не снята";"3757";"50617";"подростковый";"н-уровень";"большая";"Но это не беда, ничего страшного не случится: лягушка выплюнет негодное и впредь, возможно, станет разборчивее. ";"129369:2945:2"
"";"еН";"";"Не";" ";"беда, что метров триста придется пройти";"Еремей Парнов. Третий глаз Шивы (1985)";"Еремей Парнов";"1935";"Третий глаз Шивы";"1985";"художественная";"роман";"";"Е. И. Парнов. Третий глаз Шивы";"1985";"книга";"омонимия не снята";"17926";"148958";"н-возраст";"н-уровень";"очень большая";"Не беда, что метров триста придется пройти пешком с тяжелым грузом. ";"23548:812:0"
"";"еН";"";"Не";" ";"беда, коли мешочек, в котором Чандра";"Еремей Парнов. Третий глаз Шивы (1985)";"Еремей Парнов";"1935";"Третий глаз Шивы";"1985";"художественная";"роман";"";"Е. И. Парнов. Третий глаз Шивы";"1985";"книга";"омонимия не снята";"17926";"148958";"н-возраст";"н-уровень";"очень большая";"Не беда, коли мешочек, в котором Чандра хранил бетель и плоды арека для жевания, нашли потом возле дерева, изодранного когтями большущей кошки, а на прибрежный песок выбросило клочок золотого сари. ";"23548:3294:0"
"";"еН";"";"Не";" ";"беда!  ";"Еремей Парнов. Третий глаз Шивы (1985)";"Еремей Парнов";"1935";"Третий глаз Шивы";"1985";"художественная";"роман";"";"Е. И. Парнов. Третий глаз Шивы";"1985";"книга";"омонимия не снята";"17926";"148958";"н-возраст";"н-уровень";"очень большая";"Не беда!  ";"23548:13839:0"
" еще отэ ьтсорокс ьтяретоп оН";"ен";"Но потерять скорость это еще ";"не";" ";"беда, успокоил нас «многоопытный» Шарафуддин, главное";"Ю. А. Сальников. 600 дней в Кандагаре: дневники (1985)";"Ю. А. Сальников";"1952";"600 дней в Кандагаре: дневники";"1985";"публицистика | нехудожественная";"дневник, записные книжки";"политика и общественная жизнь | администрация и управление | армия и вооруженные конфликты | техника | частная жизнь";"Ю. А. Сальников. 600 дней в Кандагаре: дневники, 1984-1986. Волгоград: Издатель, 2010.";"2010";"книга";"омонимия не снята";"10642";"103807";"н-возраст";"н-уровень";"личная";"Но потерять скорость это еще не беда, успокоил нас «многоопытный» Шарафуддин, главное ― не потерять высоту. ";"21181:2671:5"
" еще алыб отэ оН";"ен";"Но это была еще ";"не";" ";"беда. ";"Д. Н. Каралис. Феномен Крикушина (1984)";"Д. Н. Каралис";"1949";"Феномен Крикушина";"1984";"художественная";"повесть";"";"Молодой Ленинград";"1988";"книга";"омонимия не снята";"1695";"14417";"н-возраст";"н-уровень";"большая";"Но это была еще не беда. ";"23001:279:4"
" отэ оН";"ен";"Но это ";"не";" ";"беда ― он не терял времени даром";"Д. Н. Каралис. Феномен Крикушина (1984)";"Д. Н. Каралис";"1949";"Феномен Крикушина";"1984";"художественная";"повесть";"";"Молодой Ленинград";"1988";"книга";"омонимия не снята";"1695";"14417";"н-возраст";"н-уровень";"большая";"Но это не беда ― он не терял времени даром и выведал местонахождение заброшенной часовенки, где зарыто золото, и на двадцать пять процентов, полагающихся находчику клада, он купит ей не только шубу, но и Жигули. ";"23001:405:2"
" отЭ";"ен";"Это ";"не";" ";"беда. ";"Юрий Дружков (Постников). Волшебная школа (1984)";"Юрий Дружков (Постников)";"1927";"Волшебная школа";"1984";"художественная";"сказка";"";"Дружков Ю. М. Приключения Карандаша и Самоделкина";"1992";"книга";"омонимия не снята";"3250";"22265";"детский";"н-уровень";"очень большая";"Это не беда. ";"23675:1573:1"
" И";"ен";"И ";"не";" ";"беда, если какая-нибудь панда (хотя это";"Л. Рудкевич. Экология или эсхатология? // «Страна и мир», 1984";"Л. Рудкевич";"1946";"Экология или эсхатология?";"1984";"публицистика | нехудожественная";"статья";"политика и общественная жизнь | природа";"«Страна и мир»";"1984";"журнал";"омонимия не снята";"160";"2430";"н-возраст";"н-уровень";"большая";"И не беда, если какая-нибудь панда (хотя это и очень симпатичный зверек) исчезнет на несколько столетий раньше срока, который написан у нее на роду. ";"49276:83:1"
" отэ и оН";"ен";"Но и это ";"не";" ";"беда. ";"Геннадий Алексеев. Зеленые берега (1983-1984)";"Геннадий Алексеев";"1932";"Зеленые берега";"1983-1984";"художественная";"роман";"";"Г. Алексеев. Зеленые берега";"1990";"книга";"омонимия не снята";"11791";"91765";"н-возраст";"н-уровень";"большая";"Но и это не беда. ";"21808:518:3"
" от ,тялову и илсе А";"ен";"А если и уволят, то ";"не";" ";"беда. ";"Сергей Довлатов. Компромисс (1981-1984)";"Сергей Довлатов";"1941";"Компромисс";"1981-1984";"художественная";"повесть";"";"С. Довлатов. Собрание сочинений в 4 томах. Том 1";"1999";"книга";"омонимия не снята";"6531";"33794";"н-возраст";"н-уровень";"большая";"А если и уволят, то не беда. ";"22534:1740:5"
"";"еН";"";"Не";" ";"беда!  ";"С. М. Иванов. Утро вечера мудренее (1983)";"С. М. Иванов";"";"Утро вечера мудренее";"1983";"учебно-научная | нехудожественная";"монография";"наука и технологии | здоровье и медицина | история";"С. М. Иванов. Утро вечера мудренее";"1983";"книга";"омонимия не снята";"4202";"67271";"н-возраст";"н-уровень";"большая";"Не беда!  ";"33935:2935:0"
" ежу отэ оН";"ен";"Но это уже ";"не";" ";"беда… ";"В. И. Конотоп. Дневник (1983)";"В. И. Конотоп";"1916";"Дневник";"1983";"бытовая | нехудожественная";"дневник, записные книжки";"частная жизнь | политика и общественная жизнь | администрация и управление | сельское хозяйство | производство";"Конотоп В. И. Внукам: воспоминания, дневники, слово публициста. Под ред. Н. Пестова. Подольск: Московия, 2006.";"2006";"книга";"омонимия не снята";"772";"6231";"н-возраст";"н-уровень";"личная";"Но это уже не беда… ";"20666:499:3"
" ,уН";"ен";"Ну, ";"не";" ";"беда ― ошибка. ";"Виктор Некрасов. Саперлипопет (1983)";"Виктор Некрасов";"1911";"Саперлипопет";"1983";"художественная";"повесть";"";"Виктор Некрасов. Записки зеваки";"2004";"книга";"омонимия не снята";"3282";"28561";"н-возраст";"н-уровень";"большая";"Ну, не беда ― ошибка. ";"23466:279:1"
" еж есв отэ ад ,адеБ";"ен";"Беда, да это все же ";"не";" ";"беда, в том, что очень трудно";"А. Д. Шмеман. Дневники (1973-1983)";"А. Д. Шмеман";"1921";"Дневники";"1973-1983";"публицистика";"дневник, записные книжки";"религия";"Дневники. 1973-1983";"2005";"книга";"омонимия не снята";"20868";"239438";"н-возраст";"н-уровень";"большая";"Беда, да это все же не беда, в том, что очень трудно, а может быть и невозможно, до конца разделить мир падший, отверженный и мир принимаемый, благословляемый. ";"51457:5994:5"
"";"еН";"";"Не";" ";"беда, что не хочет!  ";"Василь Быков. Знак беды (1982)";"Василь Быков";"1924";"Знак беды";"1982";"художественная";"повесть";"";"Василь Быков. «Бедные люди»";"2002";"книга";"омонимия не снята";"6834";"80414";"н-возраст";"н-уровень";"большая";"Не беда, что не хочет!  ";"52961:2762:0"
" И";"ен";"И ";"не";" ";"беда, что она, эта должность, была";"Алексей Иванов. За рекой, за речкой (1982)";"Алексей Иванов";"1969";"За рекой, за речкой";"1982";"художественная";"роман";"";"А. П. Иванов. За рекой, за речкой";"1982";"книга";"омонимия не снята";"5614";"55013";"н-возраст";"н-уровень";"большая";"И не беда, что она, эта должность, была в райцентре, а не в хозяйстве, ― все равно глушь, не город. ";"22936:1681:1"
" ежу отэ ― алец абзи ,ястидор ьчоД";"ен";"Дочь родится, изба цела ― это уже ";"не";" ";"беда, а полбеды. ";"Алексей Иванов. За рекой, за речкой (1982)";"Алексей Иванов";"1969";"За рекой, за речкой";"1982";"художественная";"роман";"";"А. П. Иванов. За рекой, за речкой";"1982";"книга";"омонимия не снята";"5614";"55013";"н-возраст";"н-уровень";"большая";"Дочь родится, изба цела ― это уже не беда, а полбеды. ";"22936:3399:6"
"";"еН";"";"Не";" ";"беда. ";"Юрий Липатников. Сколько земли на Земле? // «Уральский следопыт», 1982";"Юрий Липатников";"";"Сколько земли на Земле?";"1982";"публицистика | нехудожественная";"статья";"наука и технологии | природа";"«Уральский следопыт»";"1982";"журнал";"омонимия не снята";"231";"2758";"молодежный";"н-уровень";"большая";"Не беда. ";"49679:129:0"
" ,оварП   ,ьтакалпоп зар тотэ аН  ― ,течалп";"ен";"плачет, ―  На этот раз поплакать,   Право, ";"не";" ";"беда. ";"Леонид Утесов. «Спасибо, сердце!» (1982)";"Леонид Утесов";"1895";"«Спасибо, сердце!»";"1982";"публицистика | нехудожественная";"мемуары";"";"Леонид Утёсов. Спасибо, сердце!";"1999";"книга";"омонимия не снята";"8861";"100289";"н-возраст";"н-уровень";"большая";"Хотя моряк Мишка ―  Моряк не плачет, ―  На этот раз поплакать,   Право, не беда. ";"53820:6396:11"
"";"еН";"";"Не";" ";"беда, как-нибудь выкручусь», ― думал я, усматривая";"И. С. Шкловский. Новеллы и популярные статьи (1982)";"И. С. Шкловский";"1916";"Новеллы и популярные статьи";"1982";"публицистика | нехудожественная";"мемуары";"";"И. Шкловский: «Разум, жизнь, вселенная»";"1996";"книга";"омонимия не снята";"1613";"20978";"н-возраст";"н-уровень";"большая";"Не беда, как-нибудь выкручусь», ― думал я, усматривая перст судьбы в том, что устроитель конференции, доктор философии с болгарской фамилией, судя по теме ― питомец Московского университета. ";"33916:755:0"
"";"еН";"";"Не";" ";"беда, что речь идет о нем";"С. А. Дангулов. Минас (1981)";"С. А. Дангулов";"1912";"Минас";"1981";"публицистика";"мемуары";"политика и общественная жизнь | искусство и культура";"Дангулов Савва. Художники. Литературные портреты. М.: Советский писатель, 1987";"1987";"книга";"омонимия не снята";"178";"2782";"н-возраст";"н-уровень";"большая";"Не беда, что речь идет о нем самом, главное, что он может увидеть себя в любую минуту, при этом в моменты, раскрывающие разные душевные состояния натуры. ";"22430:158:0"
"";"еН";"";"Не";" ";"беда, поселитесь у меня дома, ― говорю";"С. А. Дангулов. Щусев (1981)";"С. А. Дангулов";"1912";"Щусев";"1981";"публицистика";"мемуары";"политика и общественная жизнь | искусство и культура";"Дангулов Савва. Художники. Литературные портреты. М.: Советский писатель, 1987";"1987";"книга";"омонимия не снята";"382";"4659";"н-возраст";"н-уровень";"большая";"Не беда, поселитесь у меня дома, ― говорю я. ";"22419:110:0"
"";"еН";"";"Не";" ";"беда: не посплю ночь и мигом";"С. А. Дангулов. Эренбург (1981)";"С. А. Дангулов";"1912";"Эренбург";"1981";"публицистика";"мемуары";"политика и общественная жизнь | искусство и культура";"Дангулов Савва. Художники. Литературные портреты. М.: Советский писатель, 1987";"1987";"книга";"омонимия не снята";"298";"5298";"н-возраст";"н-уровень";"большая";"Не беда: не посплю ночь и мигом одолею ― подумаешь… пять тысяч!  ";"22391:255:0"
" отэ оН";"ен";"Но это ";"не";" ";"беда. ";"В. А. Каверин. Верлиока (1981)";"В. А. Каверин";"1902";"Верлиока";"1981";"художественная";"сказка";"";"В. Каверин. Пурпурный палимпсест";"1997";"книга";"омонимия не снята";"3446";"38126";"н-возраст";"н-уровень";"очень большая";"Но это не беда. ";"23041:2471:2"
" отэ ,анвеасИ анилоП алазакс ,учясыт огесв";"ен";"всего тысячу, сказала Полина Исаевна, это ";"не";" ";"беда: она берется подготовить ее, чтобы";"Аркадий Львов. Двор (1981)";"Аркадий Львов";"1927";"Двор";"1981";"художественная";"роман";"";"Аркадий Львов. Двор";"2003";"книга";"омонимия не снята";"11191";"203150";"н-возраст";"н-уровень";"большая";"Если всего тысячу, сказала Полина Исаевна, это не беда: она берется подготовить ее, чтобы в сентябре Аня сдавала на курсы медсестер. ";"59967:3240:7"
" отэ оН";"ен";"Но это ";"не";" ";"беда ― главное, соберет Дегтярь подписи или";"Аркадий Львов. Двор (1981)";"Аркадий Львов";"1927";"Двор";"1981";"художественная";"роман";"";"Аркадий Львов. Двор";"2003";"книга";"омонимия не снята";"11191";"203150";"н-возраст";"н-уровень";"большая";"Но это не беда ― главное, соберет Дегтярь подписи или не соберет. ";"59967:6147:2"
" ежот ― тедйод ен ,ошорох ― тедйод ― »ьтавелпан";"ен";"наплевать» ― дойдет ― хорошо, не дойдет ― тоже ";"не";" ";"беда ― главное, чтобы голова на плечах";"А. А. Сарибан. Дневник (1981)";"А. А. Сарибан";"1948";"Дневник";"1981";"бытовая | нехудожественная";"дневник, записные книжки";"частная жизнь | искусство и культура | естественные науки";"";"";"электронное издание";"омонимия не снята";"2251";"27038";"н-возраст";"н-уровень";"личная";"Хорошо бы, если бы эти пленочки «дошли» до Запада ― (и, возможно, уже дошли, в Париже лежат ― о материалах прибывших в Париж, что ― то глухо написала мне Горичева) ― но я, тем не менее, психологически настраиваю себя на то, что «наплевать» ― дойдет ― хорошо, не дойдет ― тоже не беда ― главное, чтобы голова на плечах была. ";"21200:387:44"
" отЭ";"ен";"Это ";"не";" ";"беда, мы другой засветим. ";"Георгий Владимов. Шестой солдат (1970-1981)";"Георгий Владимов";"1931";"Шестой солдат";"1970-1981";"художественная";"пьеса";"";"Георгий Владимов. Собр. соч. в 4 т. Том 1";"2004";"книга";"омонимия не снята";"3667";"19397";"н-возраст";"н-уровень";"большая";"[Солдат (муж, военный)] Это не беда, мы другой засветим. ";"21699:959:1"
" :егамуб оп ьтизьлокс ондобовс уреп йад";"ен";"дай перу свободно скользить по бумаге: ";"не";" ";"беда, если оно где-нибудь споткнется или";"О. Матятин. Подвиг верности и любви // «Работница», 1980";"О. Матятин";"";"Подвиг верности и любви";"1980";"публицистика | нехудожественная";"рецензия";"частная жизнь";"«Работница»";"1980";"журнал";"омонимия не снята";"109";"1643";"н-возраст";"н-уровень";"большая";"Пожалуйста, мой дорогой, мой любимый, дай перу свободно скользить по бумаге: не беда, если оно где-нибудь споткнется или даже целая фраза будет неуклюжей. ";"48078:44:11"
" И";"ен";"И ";"не";" ";"беда, если обязательное слово, попав в";"О. Петриченко. Английский... за 26 занятий // «Огонек», 1980";"О. Петриченко";"";"Английский... за 26 занятий";"1980";"публицистика";"очерк";"образование";"«Огонек»";"1980";"журнал";"омонимия не снята";"127";"1952";"н-возраст";"н-уровень";"очень большая";"И не беда, если обязательное слово, попав в одно ухо, тут же вылетит из другого. ";"47295:67:1"
" ― ман огонжун мещыто ен и илсе";"ен";"если и не отыщем нужного нам ― ";"не";" ";"беда: мы ведь инженеры, сами придумаем. ";"Нина Храброва. День рождения // «Огонек», 1980";"Нина Храброва";"";"День рождения";"1980";"публицистика";"интервью";"частная жизнь | политика и общественная жизнь";"«Огонек»";"1980";"журнал";"омонимия не снята";"384";"4269";"н-возраст";"н-уровень";"очень большая";"А если и не отыщем нужного нам ― не беда: мы ведь инженеры, сами придумаем. ";"47299:217:7"
" отэ оН";"ен";"Но это ";"не";" ";"беда. ";"В. П. Катаев. Уже написан Вертер (1979)";"В. П. Катаев";"1897";"Уже написан Вертер";"1979";"художественная";"повесть";"";"";"";"книга";"омонимия не снята";"1249";"15101";"н-возраст";"н-уровень";"большая";"Но это не беда. ";"52992:24:2"
" отэ и ун ,еноротс ан ясьшеахарт";"ен";"трахаешься на стороне, ну и это ";"не";" ";"беда, лишь бы мне тоже обламывалось. ";"Василий Аксенов. Остров Крым (1977-1979)";"Василий Аксенов";"1932";"Остров Крым";"1977-1979";"художественная";"роман";"";"Аксенов В. П. Остров Крым";"2008";"книга";"омонимия не снята";"8827";"110861";"н-возраст";"н-уровень";"большая";"Надо сказать, что он никогда ее не ревновал: хочешь романтики, ешь на здоровье, трахаешься на стороне, ну и это не беда, лишь бы мне тоже обламывалось. ";"21801:1286:19"
" он ,ончувзогалб ьнечо ен ― »!втсвуч актсиЧ";"ен";"Чистка чувств!» ― не очень благозвучно, но ";"не";" ";"беда, важна суть. ";"М. М. Рощин. Галоши счастья (1977-1979)";"М. М. Рощин";"1933";"Галоши счастья";"1977-1979";"художественная";"пьеса";"";"Москва, изд-во «Советский писатель», 1984";"1984";"электронный текст";"омонимия не снята";"3118";"12435";"н-возраст";"н-уровень";"большая";"[Губерт (муж)] Чистка чувств!» ― не очень благозвучно, но не беда, важна суть. ";"21683:209:6"
" ― ерог и умовилтсачС /ястиоб ен яьтсачс";"ен";"счастья не боится/ Счастливому и горе ― ";"не";" ";"беда. ";"М. М. Рощин. Галоши счастья (1977-1979)";"М. М. Рощин";"1933";"Галоши счастья";"1977-1979";"художественная";"пьеса";"";"Москва, изд-во «Советский писатель», 1984";"1984";"электронный текст";"омонимия не снята";"3118";"12435";"н-возраст";"н-уровень";"большая";"[Приемщица химчистки (жен)] Счастливый даже счастья не боится/ Счастливому и горе ― не беда. ";"21683:1365:8"
"";"еН";"";"Не";" ";"беда! — он побледнел от бешенства и";"Ю. М. Нагибин. От письма до письма (1972-1979)";"Ю. М. Нагибин";"1920";"От письма до письма";"1972-1979";"художественная";"рассказ";"";"Ю. М. Нагибин. Остров любви. Повести";"1985";"книга";"омонимия не снята";"484";"6701";"н-возраст";"н-уровень";"очень большая";"Не беда! — он побледнел от бешенства и облизал враз пересохшие губы. ";"23441:371:0"
" ― ацясем ирТ";"ен";"Три месяца ― ";"не";" ";"беда. ";"А. Н. Арбузов. Жестокие игры (1978)";"А. Н. Арбузов";"1908";"Жестокие игры";"1978";"художественная";"пьеса";"";"";"";"книга";"омонимия не снята";"3439";"13611";"н-возраст";"н-уровень";"большая";"[Маша (жен, 39, геолог)] Три месяца ― не беда. ";"21636:1715:2"
" отэ ,ончорухревс театобар ,ястеавижредаз акдерзи адиЛ";"ен";"Лида изредка задерживается, работает сверхурочно, это ";"не";" ";"беда. ";"Б. Ниноров. Голландская болезнь // «Человек и закон», 1978";"Б. Ниноров";"";"Голландская болезнь";"1978";"публицистика | нехудожественная";"очерк";"право";"«Человек и закон»";"1978";"журнал";"омонимия не снята";"200";"2074";"н-возраст";"н-уровень";"очень большая";"А что Лида изредка задерживается, работает сверхурочно, это не беда. ";"44522:20:8"
" оТ";"ен";"То ";"не";" ";"беда, а дурь была дураковская!  ";"М. Л. Халфина. Простая история (1978)";"М. Л. Халфина";"1908";"Простая история";"1978";"художественная";"повесть";"";"М. Л. Халфина. Повести и рассказы";"1983";"книга";"омонимия не снята";"2189";"25537";"н-возраст";"н-уровень";"большая";"То не беда, а дурь была дураковская!  ";"22886:1642:1"
" ,довзар ан теадзопо и илсе ад";"ен";"да если и опоздает на развод, ";"не";" ";"беда: работа известна ремонт старого коровника. ";"Федор Абрамов. Дом (1973-1978)";"Федор Абрамов";"1920";"Дом";"1973-1978";"художественная";"роман";"";"Ф. Абрамов. Дом";"1984";"книга";"омонимия не снята";"7774";"72787";"н-возраст";"н-уровень";"очень большая";"До развода еще целых два часа, да если и опоздает на развод, не беда: работа известна ремонт старого коровника. ";"21727:6277:12"
" оН";"ен";"Но ";"не";" ";"беда, поставим новые, конечно, с вашей";"Сергей Жемайтис. Большая лагуна (1977)";"Сергей Жемайтис";"1908";"Большая лагуна";"1977";"художественная";"роман";"";"Сергей Жемайтис. Большая лагуна";"1977";"книга";"омонимия не снята";"7812";"74033";"н-возраст";"н-уровень";"большая";"Но не беда, поставим новые, конечно, с вашей помощью. ";"24686:3381:1"
" от ,еондолох и еокзьлокс ьрепет олыб";"ен";"было теперь скользкое и холодное, то ";"не";" ";"беда, и ведь, повторяю, приходилось выбирать";"Владимир Маканин. Голоса (1977)";"Владимир Маканин";"1937";"Голоса";"1977";"художественная";"повесть";"";"Маканин В. Лаз";"1998";"книга";"омонимия не снята";"2876";"36201";"н-возраст";"н-уровень";"большая";"В конце концов приходилось выбирать из того, что есть, ― мое «я» металось по разлагающемуся телу, норовя хоть куда-нибудь приткнуться, впрочем, выбор был невелик: я почувствовал, что обрел гибкое длинное тело, и если новое мое тело было теперь скользкое и холодное, то не беда, и ведь, повторяю, приходилось выбирать из того, что есть. ";"53599:980:41"
" ясеешвичулс есв отч ,учидор лачевто онтохо";"ен";"охотно отвечал родичу, что все случившееся ";"не";" ";"беда и что Бог простит. ";"Владимир Маканин. Голоса (1977)";"Владимир Маканин";"1937";"Голоса";"1977";"художественная";"повесть";"";"Маканин В. Лаз";"1998";"книга";"омонимия не снята";"2876";"36201";"н-возраст";"н-уровень";"большая";"Мать дала чаю и по стопке им дала, и Серый охотно отвечал родичу, что все случившееся не беда и что Бог простит. ";"53599:1850:16"
" ,ьшеанз ен илсе а ,ьшеанз акянреван";"ен";"наверняка знаешь, а если не знаешь, ";"не";" ";"беда. ";"Юрий Медведев. Чертова дюжина «оскаров» // «Техника - молодежи», 1977";"Юрий Медведев";"";"Чертова дюжина «оскаров»";"1977";"художественная";"рассказ";"";"«Техника - молодежи»";"1977";"журнал";"омонимия не снята";"584";"6225";"молодежный";"н-уровень";"большая";"Ну, что такое киноэкспедиция, ты наверняка знаешь, а если не знаешь, не беда. ";"43729:216:11"
" И";"ен";"И ";"не";" ";"беда, что винчестеры находились у Мылгуна";"Чингиз Айтматов. Пегий пес, бегущий краем моря (1977)";"Чингиз Айтматов";"1928";"Пегий пес, бегущий краем моря";"1977";"художественная";"повесть";"";"Чингиз Айтматов. Белый пароход. Повесть";"1980";"книга";"омонимия не снята";"2292";"25816";"н-возраст";"н-уровень";"большая";"И не беда, что винчестеры находились у Мылгуна и Эмрайина: отец обещал дать ему в руки ружье, когда наступит время стрелять. ";"21782:708:1"
" есвов И";"ен";"И вовсе ";"не";" ";"беда, что станок выглядит мышкой рядом";"Время искать и удивляться // «Техника - молодежи», 1977";"обобщенный";"";"Время искать и удивляться";"1977";"публицистика | нехудожественная";"заметка";"наука и технологии";"«Техника - молодежи»";"1977";"журнал";"омонимия не снята";"42";"432";"молодежный";"н-уровень";"очень большая";"И вовсе не беда, что станок выглядит мышкой рядом с горой диаметром 8 м. ";"43676:18:2"
" ,ондал уН";"ен";"Ну ладно, ";"не";" ";"беда!  ";"Е. С. Гинзбург. Крутой маршрут: Часть 2 (1975-1977)";"Е. С. Гинзбург";"1906";"Крутой маршрут: Часть 2";"1975-1977";"публицистика | нехудожественная";"мемуары";"";"Евгения Гинзбург. Крутой маршрут";"1990";"книга";"омонимия не снята";"15456";"152359";"н-возраст";"н-уровень";"большая";"Ну ладно, не беда!  ";"22756:8939:2"
" И";"ен";"И ";"не";" ";"беда, что Сашку Голубева оштрафовали вчера";"Василий Белов. Воспитание по доктору Споку (1976)";"Василий Белов";"1932";"Воспитание по доктору Споку";"1976";"художественная";"повесть";"";"Белов В. Рассказы и повести. М.: «Современник»";"1987";"книга";"омонимия не снята";"1226";"8659";"н-возраст";"н-уровень";"большая";"И не беда, что Сашку Голубева оштрафовали вчера за то, что его самосвалы развозят по городу грязь, а его, Зорина, вызывают сегодня на административную комиссию. ";"22239:1005:1"
" отЭ";"ен";"Это ";"не";" ";"беда. ";"Леонид Лиходеев. «Ералаш» // «Советский экран», 1976";"Леонид Лиходеев";"1921";"«Ералаш»";"1976";"публицистика | нехудожественная";"статья";"искусство и культура";"«Советский экран»";"1976";"журнал";"омонимия не снята";"175";"1829";"н-возраст";"н-уровень";"большая";"Это не беда. ";"48796:173:1"
" отЭ";"ен";"Это ";"не";" ";"беда. ";"Г. Сележинский. Стремительный, как вихрь // «Юный натуралист», 1976";"Г. Сележинский";"";"Стремительный, как вихрь";"1976";"учебно-научная | нехудожественная";"статья";"наука и технологии | природа";"«Юный натуралист»";"1976";"журнал";"омонимия не снята";"162";"2176";"детский";"н-уровень";"очень большая";"Это не беда. ";"39902:37:1"
" отэ И";"ен";"И это ";"не";" ";"беда. ";"Эдуард Шим. Ребята с нашего двора (1976)";"Эдуард Шим";"1930";"Ребята с нашего двора";"1976";"художественная";"повесть";"";"Шим Э. Ребята с нашего двора";"1976";"книга";"омонимия не снята";"7449";"46327";"подростковый";"н-уровень";"большая";"И это не беда. ";"24140:5387:2"
